crime,agency,charge_description,date,address,zipcode,city,type
FRAUD,SHERIFF,FALSE PERSONATION OF ANOTHER:SPEC CIRC (F),7/16/2021 0:10,300  BLOCK MAPLE STREET,92065,RAMONA,Miscellanoues
FRAUD,CHULA VISTA,PETTY THEFT(All Other Larceny) (M),6/14/2021 18:45,300 E  BLOCK H STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/28/2021 2:00,300  BLOCK RONNA PLACE,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/2/2021 19:45,1200  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/18/2021 10:40,2800  BLOCK SAVANNAH COURT,91914,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,POSS OF ACCESS CARD W/INTENT TO USE/SELL/TRSFR (M),5/14/2021 7:44,600  BLOCK NAPLES STREET,91911,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),5/2/2021 10:42,0 N  BLOCK BROADWAY BOULEVARD,91950,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),6/24/2021 15:20,1700 N  BLOCK ASH STREET,92026,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/4/2021 0:01,100  BLOCK CAMINO VISTA REAL,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/9/2021 22:42,100  BLOCK ELM STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),3/30/2021 15:00,1200  BLOCK SANTA CORA AVENUE,91913,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),5/19/2021 8:00,300  BLOCK VANCE STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,SHERIFF,KNOWINGLY USE PERSONAL IDENTIFYING INFO TO COMMIT A VIOLATION (F),3/22/2021 17:00,1100  BLOCK UNION STREET,92101,COURT SERVICES,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/24/2021 17:00,0  BLOCK KINGSWOOD DRIVE,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/4/2021 19:00,100  BLOCK OAKLAWN AVENUE,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),4/9/2021 8:00,200  BLOCK QUINTARD STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/21/2021 15:45,1200  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/22/2021 22:00,9600  BLOCK JEREMY STREET,92071,SANTEE,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),3/25/2021 8:00,700  BLOCK L STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,TAMPER WITH VEH,4/5/2021 15:00,700  BLOCK MEDICAL CENTER COURT,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/4/2021 18:38,700 E  BLOCK PALOMAR STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),6/12/2021 23:27,300 S  BLOCK COAST HIGHWAY,92054,OCEANSIDE,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/19/2021 14:00,200 E  BLOCK ONEIDA STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),3/21/2021 23:55,1000 E  BLOCK WASHINGTON AVENUE,92025,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/18/2021 6:28,1200  BLOCK RAVEN AVENUE,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),6/14/2021 23:15,2000 S  BLOCK ESCONDIDO BOULEVARD,92025,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),4/4/2021 12:00,400  BLOCK GARDEN PLACE,91911,CHULA VISTA,Miscellanoues
FRAUD,CORONADO,Personate Get Money/Prop,4/7/2021 0:00,0  BLOCK BLUE ANCHOR CAY ROAD,92118,CORONADO,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),7/22/2021 11:44,100  BLOCK 04TH AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),8/4/2021 11:50,200  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/3/2021 2:00,200  BLOCK CAMINO ENTRADA,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),6/2/2021 22:00,200  BLOCK GARRETT AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/8/2021 18:00,04TH AVENUE & K STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),5/16/2021 17:45,8800  BLOCK KENWOOD DRIVE,91977,SPRING VALLEY,Miscellanoues
VANDALISM,CORONADO,Vandalism less than $400 (M),5/17/2021 11:57,1200  BLOCK 01ST STREET,92118,CORONADO,Miscellanoues
VANDALISM,CORONADO,Misd: Vandalism under $400,4/14/2021 0:00,200  BLOCK PROSPECT PLACE,92118,CORONADO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/24/2021 10:00,2300  BLOCK FENTON STREET,91914,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/4/2021 3:33,1200  BLOCK AUTO PARK WAY,92029,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),4/8/2021 14:17,N ASH STREET & E VALLEY PARKWAY,92027,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),4/8/2021 9:00,400 S  BLOCK TULIP STREET,92025,ESCONDIDO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),5/9/2021 15:00,3700  BLOCK 35TH STREET,92104,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/9/2021 19:42,100 W  BLOCK WASHINGTON STREET,92103,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/13/2021 17:20,1400  BLOCK FRONT STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/8/2021 18:00,300  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),7/5/2021 22:00,200  BLOCK SHIRLEY STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,CARLSBAD,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),7/31/2021 14:45,6800  BLOCK MOORHEN PLACE,92011,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/31/2021 16:00,500 S  BLOCK 33RD STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),8/3/2021 11:00,800  BLOCK SHOWROOM PLACE,91914,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),5/31/2021 13:00,300  BLOCK 04TH AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),6/10/2021 22:19,1700  BLOCK PERRIN PLACE,91913,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),6/2/2021 8:14,300  BLOCK DATE STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/23/2021 14:20,800  BLOCK COLORADO AVENUE,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),3/14/2021 14:45,1200  BLOCK NEPTUNE DRIVE,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/7/2021 15:30,1000  BLOCK GRANJAS ROAD,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),4/11/2021 17:00,200 E  BLOCK VIA RANCHO PARKWAY,92025,ESCONDIDO,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM ($400 OR MORE) (F),4/16/2021 12:00,1300  BLOCK SAPPHIRE DRIVE,92011,CARLSBAD,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),5/19/2021 6:00,400 W  BLOCK MAIN STREET,92020,EL CAJON,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),5/27/2021 9:25,1600 S  BLOCK CENTRE CITY PARKWAY,92025,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE),4/8/2021 3:45,2300  BLOCK CAMPBELL PLACE,92027,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/9/2021 14:00,1300 E  BLOCK PALOMAR STREET,91913,CHULA VISTA,Miscellanoues
FRAUD,LA MESA,GET CREDIT/ETC OTHER'S ID (F),3/6/2021 0:34,8700  BLOCK FLETCHER PARKWAY,91942,LA MESA,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),6/23/2021 12:40,2300  BLOCK SCOTT WAY,92027,ESCONDIDO,Miscellanoues
FRAUD,SHERIFF,FRAUDULENT POSSESS/USE SCANNING DEVICE (M),6/14/2021 5:52,300 S  BLOCK SANTA FE AVENUE,92084,VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/9/2021 9:35,1100  BLOCK 04TH AVENUE,91911,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/10/2021 21:48,200  BLOCK AIRPORT ROAD,92058,OCEANSIDE,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/11/2021 12:00,1300  BLOCK EASTLAKE PARKWAY,91915,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),4/10/2021 22:00,4400  BLOCK IBIS WAY,92057,OCEANSIDE,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/7/2021 23:00,800  BLOCK CREST DRIVE,91910,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),3/8/2021 18:25,300 S  BLOCK IVY STREET,92025,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,PERSONATE TO GET MONEY/PROP [OVER $400] (F),5/21/2021 9:31,2000  BLOCK OTAY LAKES ROAD,91913,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),5/31/2021 12:00,0  BLOCK THIRD AVENUE,91910,,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/9/2021 11:17,400  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/22/2021 18:00,10200  BLOCK SCIENCE CENTER DRIVE,92121,SAN DIEGO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),8/5/2021 1:15,600  BLOCK E STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),3/11/2021 20:00,300  BLOCK G STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),3/12/2021 12:00,400  BLOCK CHURCH AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),3/8/2021 16:30,1000 N  BLOCK ESCONDIDO BOULEVARD,92026,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,PERSONATE TO GET MONEY/PROP [$400 OR LESS] (M),7/15/2021 21:00,300  BLOCK TOPAZ COURT,91911,CHULA VISTA,Miscellanoues
FRAUD,LA MESA,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),4/16/2021 12:00,7500  BLOCK PARKWAY DRIVE,91942,LA MESA,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/18/2021 1:27,1600  BLOCK GREENFIELD DRIVE,92021,EL CAJON,Miscellanoues
VANDALISM,CORONADO,Misd: Vandalism under $400,4/1/2021 0:00,800  BLOCK 10TH STREET,92118,CORONADO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/1/2021 10:00,900  BLOCK BLK CREST DRIVE,91910,,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),4/4/2021 8:00,2000 E  BLOCK GRAND AVENUE,92027,ESCONDIDO,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),3/29/2021 8:01,300  BLOCK CALLE BONITA,92029,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/14/2021 23:45,600  BLOCK PALOMAR STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),6/22/2021 18:10,2800  BLOCK HOOVER AVENUE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),6/24/2021 6:05,1800 S  BLOCK ESCONDIDO BOULEVARD,92025,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),7/19/2021 10:10,400  BLOCK G STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),3/16/2021 7:45,1500 E  BLOCK GRAND AVENUE,92027,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),3/9/2021 15:14,600  BLOCK ANITA STREET,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),4/1/2021 9:55,1300  BLOCK MEDICAL CENTER DRIVE,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),4/6/2021 4:11,1100 E  BLOCK 02ND AVENUE,92025,ESCONDIDO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),4/11/2021 4:10,600  BLOCK F STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),4/16/2021 16:00,200 E  BLOCK VIA RANCHO PARKWAY,92025,ESCONDIDO,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/30/2021 21:00,100  BLOCK CHAMBERS STREET,92020,EL CAJON,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),5/17/2021 18:28,S MOLLISON AVENUE & E WASHINGTON AVENUE,92020,EL CAJON,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/7/2021 22:30,1300  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),3/6/2021 0:01,2300  BLOCK CAMPBELL PLACE,92027,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,GRAND THEFT:MONEY/LABOR/PROPERTY (F),3/29/2021 12:00,1700  BLOCK EASTLAKE PARKWAY,91915,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),4/16/2021 14:00,1100 N  BLOCK CENTRE CITY PARKWAY,92026,ESCONDIDO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/7/2021 9:47,1400  BLOCK DUBUQUE STREET,92058,OCEANSIDE,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/13/2021 12:00,500  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/7/2021 16:30,20100  BLOCK STATE ROUTE,92061,PAUMA VALLEY,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/8/2021 18:30,600  BLOCK BAY BOULEVARD,91910,CHULA VISTA,Miscellanoues
FRAUD,CARLSBAD,GET CREDIT/ETC OTHER'S ID (F),8/21/2021 12:00,1000  BLOCK LOCUST AVENUE,92008,CARLSBAD,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),7/29/2021 3:20,1600 S  BLOCK CENTRE CITY PARKWAY,92025,ESCONDIDO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),7/18/2021 22:00,300  BLOCK DELAGE DRIVE,92024,ENCINITAS,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),5/30/2021 8:45,2000  BLOCK MATTHEW PLACE,92027,ESCONDIDO,Miscellanoues
FRAUD,OCEANSIDE,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),6/29/2021 12:00,4800  BLOCK LUNA DRIVE,92057,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/19/2021 22:00,1800  BLOCK STATE STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/16/2021 20:00,400  BLOCK 10TH AVENUE,92101,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,USE OTHERS ID WITH INTENT DEFRAUD:WITH PRIOR CONVICTION (F),4/16/2021 21:10,900  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),7/9/2021 1:15,1000  BLOCK 04TH AVENUE,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),8/20/2021 6:48,700  BLOCK WOODLAWN AVENUE,91910,CHULA VISTA,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/4/2021 20:30,1200  BLOCK REED AVENUE,92109,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/7/2021 15:05,4500  BLOCK 30TH STREET,92116,SAN DIEGO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/25/2021 2:40,2000  BLOCK MONTEGO AVENUE,92026,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/24/2021 9:45,1400 N  BLOCK BROADWAY,92026,ESCONDIDO,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),6/17/2021 4:08,600  BLOCK GRAND AVENUE,92008,CARLSBAD,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),8/10/2021 16:00,2100  BLOCK VISTA WAY,92054,OCEANSIDE,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/25/2021 12:00,1200  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/30/2021 10:30,1000 E  BLOCK BLK J STREET,91910,,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),3/31/2021 9:10,500  BLOCK JAMACHA ROAD,92019,EL CAJON,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),6/8/2021 10:22,400  BLOCK GARDEN PLACE,91911,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),6/4/2021 22:20,2500 E  BLOCK VALLEY PARKWAY,92027,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),4/19/2021 8:16,1700  BLOCK EASTLAKE PARKWAY,91915,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),8/20/2021 22:00,3400  BLOCK CAMEO DRIVE,92056,OCEANSIDE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),7/28/2021 16:30,1400  BLOCK ALPINE PLACE,92078,SAN MARCOS,Miscellanoues
FRAUD,CHULA VISTA,PERSONATE TO GET MONEY/PROP [OVER $400] (F),6/11/2021 12:00,400  BLOCK H STREET,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),4/19/2021 11:00,1200  BLOCK BLK BROADWAY,91911,,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/22/2021 15:00,700  BLOCK OTAY LAKES ROAD,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,PETTY THEFT(All Other Larceny) (M),8/19/2021 13:05,1100  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),4/9/2021 2:00,700  BLOCK G STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),7/17/2021 3:10,400 E  BLOCK 10TH AVENUE,92025,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/22/2021 19:05,300  BLOCK ORANGE AVENUE,91911,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,BURGLARY (FOR PURPOSE OF FRAUD/FORGERY) (F),4/23/2021 16:25,900 W  BLOCK MISSION AVENUE,92025,ESCONDIDO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),5/9/2021 11:17,14900  BLOCK GOLDEN SUNSET COURT,92064,POWAY,Miscellanoues
FRAUD,CHULA VISTA,GRAND THEFT:MONEY/LABOR/PROPERTY (F),5/27/2021 17:00,1800  BLOCK TOULOUSE DRIVE,91913,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/11/2021 22:00,8700  BLOCK COSTA VERDE BOULEVARD,92122,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),7/23/2021 12:00,100 N  BLOCK 02ND AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),7/30/2021 5:20,300  BLOCK H STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/15/2021 21:00,2300  BLOCK RANCHO DEL ORO DRIVE,92056,OCEANSIDE,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),7/16/2021 20:00,300 W  BLOCK CITRACADO PARKWAY,92025,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),7/13/2021 11:25,0 N  BLOCK BROADWAY BOULEVARD,91950,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/31/2021 22:35,200  BLOCK MADRONA STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),5/29/2021 22:00,3800  BLOCK PLAZA DRIVE,92056,OCEANSIDE,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),7/18/2021 15:00,300  BLOCK F STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),5/7/2021 2:00,300  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),6/25/2021 7:04,400  BLOCK AVENIDA GABRIEL,91914,CHULA VISTA,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),7/14/2021 9:00,300  BLOCK TAMARAK AVENUE,92026,ESCONDIDO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/28/2021 18:54,1400  BLOCK IMPERIAL AVENUE,92113,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),5/25/2021 12:51,1200  BLOCK CAMINO DEL RIO NORTH,92108,SAN DIEGO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),7/28/2021 16:00,2200  BLOCK AUTO PARK WAY,92029,ESCONDIDO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM [$400 OR LESS] (M),7/30/2021 3:00,1800 E  BLOCK GRAND AVENUE,92027,ESCONDIDO,Miscellanoues
FRAUD,ESCONDIDO,GET CREDIT/ETC OTHER'S ID (F),7/19/2021 23:00,2300  BLOCK BRIARWOOD PLACE,92026,ESCONDIDO,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/22/2021 10:00,1400  BLOCK AUTUMN HILLS DRIVE,91913,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),4/26/2021 12:00,800  BLOCK 03RD AVENUE,91911,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,USE ACCESS CARD ACCOUNT INFO W/O CONSENT (F),4/26/2021 13:00,800  BLOCK 03RD AVENUE,91911,CHULA VISTA,Miscellanoues
FRAUD,CHULA VISTA,GET CREDIT/ETC OTHER'S ID (F),6/13/2021 12:00,1100  BLOCK CHIMNEY FLATS LANE,91915,CHULA VISTA,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM [$400 OR LESS] (M),7/21/2021 10:00,700  BLOCK BROADWAY,91910,CHULA VISTA,Miscellanoues
